ID;Название;Регион;Город;Адрес;Индекс;Телефон;Мобильный телефон;Email;Сайт;Рубрика;Подрубрика;Время работы;Способы оплаты;whatsapp;viber;telegram;vkontakte;odnoklassniki;youtube;Факс;rutube;yandex zen;Кол-во оценок;Рейтинг;Кол-во отзывов;Широта;Долгота
86589935736;Solcars;Москва и Московская область;Москва;Жуков пр., 19, Москва;;;+7 (936) 555-00-59, +7 (980) 200-00-98;solcarsru@yandex.ru;http://solcars.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Бытовые услуги / Бытовые услуги;Детейлинг, Оклейка машин, Тюнинг;ежедневно, 10:00–20:00;наличными, безналичная;79365550059;;https://t.me/+79802000098;;;;;;;46;5.0;32;55.722721;37.641183
86661133706;Экофэс;Москва и Московская область;Москва;Хлебозаводский пр., 7А, Москва;115230;;+7 (901) 090-03-03, +7 (910) 466-21-11;zakaz@ecochemtech.ru;https://экофэс.рф/;Автомобили / Автосервис, услуги;Автосервисы, Экспресс-пункты замены масла;ежедневно, 09:00–20:00;;;;;;;;;;;10;4.4;7;55.671315;37.632841
86739600045;АвтоСпецЦентр Tank Внуково;Москва и Московская область;Москва;Москва, Новомосковский административный округ, Киевское шоссе, 24-й километр, вл15В;;+7 (495) 187-22-95;;info@avilon-tank.ru, info@avtomir.ru, info@avtoruss-tank.ru, info@tank-baltauto.ru, svo.major-tank@ma.ru, tank_vnukovo@ascgroup.ru;https://asc-tank.ru/?utm_campaign=asc_tank_vnukovo_sayt_ssylka&utm_medium=maps&utm_source=yandex, https://vnukovo.tank-asc.ru/?utm_campaign=tank_vnukovo_sayt_ssylka&utm_medium=maps&utm_source=yandex;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы;ежедневно, 09:00–21:00;;74957846097;;https://t.me/t_me-ascvnukovo;https://vk.com/autospeccenter;;;;;;1717;5.0;1002;55.618882;37.395117
86761362711;Стопдент;Москва и Московская область;Москва;Бесединское ш., 9, Москва;115612;;+7 (903) 544-55-44;5024313@mail.ru;http://www.pdr-msk.ru/, http://www.stopdent.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Бытовые услуги / Бытовые услуги;Детейлинг, Кузовной ремонт, Оклейка машин;пн-сб 10:00–18:00;наличными, банковским переводом;79035445544, 79269005040;;;;;;;;;87;4.7;59;55.628171;37.754841
86823642053;РСК-Сервис;Москва и Московская область;Москва;Лодочная ул., 3, стр. 4, Москва;125363;+7 (495) 134-28-98;+7 (965) 139-00-88;rsc-service@mail.ru;http://rsc-service-lodochnaya.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт;ежедневно, 09:00–21:00;наличными, оплата картой, банковским переводом;;;;;;;;;;343;4.8;160;55.836748;37.444075
86876294358;StP-Install;Москва и Московская область;Москва;Бесединское ш., 9, Москва;115612;+7 (499) 285-51-82;;stp.himikov@gmail.com, stp.install.moscow@gmail.com;https://dzen.ru/stpinstall, https://moscow.stp-install.ru/, https://shop.stp-install.ru/;Автомобили / Автосервис, услуги;Автоателье, Тюнинг;ежедневно, 10:00–19:00;оплата кредитной картой, онлайн, дисконтная система скидок, банковским переводом, безналичная, оплата картой, постоплата;9263206558;;https://t.me/stpinstall;https://vk.com/mos_stpinstall;;https://www.youtube.com/channel/UCEy4uXw6R5U_JldNA7g0Dnw;;;;146;5.0;99;55.628139;37.754917
86879844693;Текко-центр;Москва и Московская область;Москва;Новоясеневский просп., 8, стр. 1, Москва;117574;+7 (499) 239-93-67;;request@tekko-center.ru;https://tekko-center.ru/?utm_campaign=prioritet&utm_medium=cpc&utm_source=yandex_maps;Автомобили / Автосервис, услуги, Услуги / Прочее;Автосервисы, Антикоррозийная обработка, Нанесение покрытий;ежедневно, 09:00–21:00;предоплата, наличными, оплата картой, банковским переводом, безналичная, QR-код;79264477387;;;https://vk.com/tekko.center;;https://www.youtube.com/@tekkocenter;;;;569;5.0;404;55.612352;37.514723
86900221125;Авточехлы Автопилот;Москва и Московская область;Москва;Чагинская ул., 4, стр. 2, Москва;109380;+7 (499) 842-05-50;+7 (995) 785-17-17;avtopilotsklad@gmail.com, tannet.odi@gmail.com;https://avtopilot-sklad.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автоаксессуары, Автоателье, Тюнинг;ежедневно, 09:00–20:00;наличными, банковским переводом, наложенным платежом;79253723682;https://viber.click/79253723682;https://t.me/AvtopilotSklad_bot;https://vk.com/avtopilotsklad;;;;;;599;5.0;277;55.664378;37.807519
86916556504;Турин-Авто;Москва и Московская область;Москва;Москва, Новомосковский административный округ, район Коммунарка, квартал № 70;;+7 (495) 665-08-63;+7 (925) 532-84-44;5328444@turin-auto.ru, 7759237@turin-auto.ru, 9797020@turin-auto.ru, autoserv@gmail.com, sale@fiatparts.ru;https://turin-auto.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Производство и поставки / Нефтегазовая промышленность;Автомагазины, Автосервисы, Смазочные материалы;"пн-пт 09:00–18:30; сб,вс 09:00–17:30";;;;;https://vk.com/turinauto;;;;;;102;4.9;43;55.625667;37.437463
1033754755;Автокруг;Москва и Московская область;Москва;Москва, Новомосковский административный округ, район Коммунарка, Калужское шоссе, 21-й километр, 6, стр. 2;;+7 (495) 146-85-62;;info@avtokrug.ru;https://avtokrug.ru/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение;Автосервисы, Ремонт двигателей, Шиномонтажи;"пн-пт 09:00–20:00; сб,вс 10:00–20:00";скидки на услуги льготным категориям, дисконтная система скидок, постоплата, наличными, оплата картой, банковским переводом, безналичная;74951045424;;https://t.me/AutokrugServis;https://vk.com/id228568389;;;;;;884;4.7;289;55.60415;37.483004
1034729372;Карди;Москва и Московская область;Москва;Большая Семёновская ул., 38, Москва;107023;+7 (495) 223-05-23;+7 (919) 968-52-11;cardi@cardi.ru;https://cardi.ru/, https://skb-mami.ru/;Автомобили / Автосервис, услуги, Наука и образование / КБ, НПО, Строительство и недвижимость / Ремонт и отделка;Конструкторские бюро, Промышленный дизайн, Тюнинг;пн-пт 10:00–18:00;;79199685211;;;http://vk.com/cardicars;;;;;;12;4.4;4;55.781291;37.711509
87062165989;Центр замены масла Бутик масла;Москва и Московская область;Москва;Рубцовская наб., 6, стр. 1, Москва;105082;;+7 (903) 107-27-00;89031072700@mail.ru, hello@butik-oil.ru;http://butik-oil.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Производство и поставки / Нефтегазовая промышленность;Автомагазины, Смазочные материалы, Экспресс-пункты замены масла;ежедневно, 10:00–21:00;наличными, QR-код, оплата картой, СБП, онлайн, банковским переводом;;;;;;;;;;82;5.0;81;55.777608;37.700157
